atemp,atemp_c,casual,cnt,data_level,day_type,demand_level,dteday,holiday,hr,hum,humidity_pct,mnth,registered,season,season_label,temp,temp_c,weather_label,weathersit,weekday,weekday_label,windspeed,windspeed_kmh,workingday,year,yr
0.7121,35.605,63,214,hourly,Hari Kerja,,2011-08-26,0,11,0.62,62.0,8,151,3,Musim Gugur,0.76,31.16,Berkabut/Berawan,2,5,Jumat,0.0,0.0,1,2011,0
0.7273,36.364999999999995,70,243,hourly,Hari Kerja,,2011-08-26,0,12,0.66,66.0,8,173,3,Musim Gugur,0.76,31.16,Berkabut/Berawan,2,5,Jumat,0.1045,7.0015,1,2011,0
0.7424,37.12,72,237,hourly,Hari Kerja,,2011-08-26,0,13,0.59,59.0,8,165,3,Musim Gugur,0.78,31.98,Berkabut/Berawan,2,5,Jumat,0.1045,7.0015,1,2011,0
0.7727,38.635000000000005,55,219,hourly,Hari Kerja,,2011-08-26,0,14,0.59,59.0,8,164,3,Musim Gugur,0.8,32.800000000000004,Cerah/Berawan Sebagian,1,5,Jumat,0.0,0.0,1,2011,0
0.7727,38.635000000000005,53,249,hourly,Hari Kerja,,2011-08-26,0,15,0.59,59.0,8,196,3,Musim Gugur,0.8,32.800000000000004,Berkabut/Berawan,2,5,Jumat,0.194,12.998000000000001,1,2011,0
0.7424,37.12,50,343,hourly,Hari Kerja,,2011-08-26,0,16,0.62,62.0,8,293,3,Musim Gugur,0.78,31.98,Cerah/Berawan Sebagian,1,5,Jumat,0.1045,7.0015,1,2011,0
0.7121,35.605,56,489,hourly,Hari Kerja,,2011-08-26,0,17,0.74,74.0,8,433,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,5,Jumat,0.2537,16.997899999999998,1,2011,0
0.7121,35.605,40,410,hourly,Hari Kerja,,2011-08-26,0,18,0.74,74.0,8,370,3,Musim Gugur,0.74,30.34,Berkabut/Berawan,2,5,Jumat,0.1343,8.9981,1,2011,0
0.697,34.849999999999994,55,290,hourly,Hari Kerja,,2011-08-26,0,19,0.79,79.0,8,235,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,5,Jumat,0.1045,7.0015,1,2011,0
0.697,34.849999999999994,39,222,hourly,Hari Kerja,,2011-08-26,0,20,0.79,79.0,8,183,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,5,Jumat,0.0896,6.0032,1,2011,0
0.697,34.849999999999994,38,190,hourly,Hari Kerja,,2011-08-26,0,21,0.79,79.0,8,152,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,5,Jumat,0.1642,11.0014,1,2011,0
0.697,34.849999999999994,26,152,hourly,Hari Kerja,,2011-08-26,0,22,0.79,79.0,8,126,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,5,Jumat,0.1045,7.0015,1,2011,0
0.6667,33.335,22,136,hourly,Hari Kerja,,2011-08-26,0,23,0.84,84.0,8,114,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,5,Jumat,0.0896,6.0032,1,2011,0
0.6667,33.335,33,145,hourly,Non-Hari Kerja,,2011-08-27,0,0,0.84,84.0,8,112,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,6,Sabtu,0.1045,7.0015,0,2011,0
0.6667,33.335,13,64,hourly,Non-Hari Kerja,,2011-08-27,0,1,0.84,84.0,8,51,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,6,Sabtu,0.1642,11.0014,0,2011,0
0.6667,33.335,18,77,hourly,Non-Hari Kerja,,2011-08-27,0,2,0.84,84.0,8,59,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,6,Sabtu,0.194,12.998000000000001,0,2011,0
0.6667,33.335,8,30,hourly,Non-Hari Kerja,,2011-08-27,0,3,0.84,84.0,8,22,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.2239,15.001299999999999,0,2011,0
0.6667,33.335,1,4,hourly,Non-Hari Kerja,,2011-08-27,0,4,0.84,84.0,8,3,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.2239,15.001299999999999,0,2011,0
0.6667,33.335,1,12,hourly,Non-Hari Kerja,,2011-08-27,0,5,0.84,84.0,8,11,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.2985,19.999499999999998,0,2011,0
0.6667,33.335,3,18,hourly,Non-Hari Kerja,,2011-08-27,0,6,0.84,84.0,8,15,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.2985,19.999499999999998,0,2011,0
0.6667,33.335,2,28,hourly,Non-Hari Kerja,,2011-08-27,0,7,0.84,84.0,8,26,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.3582,23.9994,0,2011,0
0.6667,33.335,14,76,hourly,Non-Hari Kerja,,2011-08-27,0,8,0.84,84.0,8,62,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.2537,16.997899999999998,0,2011,0
0.6667,33.335,28,156,hourly,Non-Hari Kerja,,2011-08-27,0,9,0.84,84.0,8,128,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.4179,27.999299999999998,0,2011,0
0.6667,33.335,51,205,hourly,Non-Hari Kerja,,2011-08-27,0,10,0.79,79.0,8,154,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,6,Sabtu,0.4627,31.0009,0,2011,0
0.5909,29.544999999999998,15,88,hourly,Non-Hari Kerja,,2011-08-27,0,11,0.89,89.0,8,73,3,Musim Gugur,0.66,27.060000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.4179,27.999299999999998,0,2011,0
0.6061,30.305,11,76,hourly,Non-Hari Kerja,,2011-08-27,0,12,0.83,83.0,8,65,3,Musim Gugur,0.66,27.060000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.4925,32.9975,0,2011,0
0.6061,30.305,10,43,hourly,Non-Hari Kerja,,2011-08-27,0,13,0.83,83.0,8,33,3,Musim Gugur,0.66,27.060000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.3881,26.0027,0,2011,0
0.5758,28.79,4,23,hourly,Non-Hari Kerja,,2011-08-27,0,14,0.89,89.0,8,19,3,Musim Gugur,0.64,26.240000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.5522,36.9974,0,2011,0
0.5758,28.79,2,30,hourly,Non-Hari Kerja,,2011-08-27,0,15,0.89,89.0,8,28,3,Musim Gugur,0.64,26.240000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.5522,36.9974,0,2011,0
0.5758,28.79,10,24,hourly,Non-Hari Kerja,,2011-08-27,0,16,0.89,89.0,8,14,3,Musim Gugur,0.64,26.240000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.5224,35.0008,0,2011,0
0.5758,28.79,2,16,hourly,Non-Hari Kerja,,2011-08-27,0,17,0.89,89.0,8,14,3,Musim Gugur,0.64,26.240000000000002,Hujan/Salju Ringan,3,6,Sabtu,0.8358,55.998599999999996,0,2011,0
0.5758,28.79,0,1,hourly,Non-Hari Kerja,,2011-08-28,0,7,0.83,83.0,8,1,3,Musim Gugur,0.62,25.419999999999998,Hujan/Salju Ringan,3,0,Minggu,0.3582,23.9994,0,2011,0
0.5758,28.79,2,8,hourly,Non-Hari Kerja,,2011-08-28,0,8,0.83,83.0,8,6,3,Musim Gugur,0.62,25.419999999999998,Hujan/Salju Ringan,3,0,Minggu,0.4179,27.999299999999998,0,2011,0
0.6212,31.06,7,53,hourly,Non-Hari Kerja,,2011-08-28,0,9,0.74,74.0,8,46,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.4179,27.999299999999998,0,2011,0
0.6515,32.574999999999996,27,142,hourly,Non-Hari Kerja,,2011-08-28,0,10,0.61,61.0,8,115,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,0,Minggu,0.6119,40.9973,0,2011,0
0.6515,32.574999999999996,59,237,hourly,Non-Hari Kerja,,2011-08-28,0,11,0.58,57.99999999999999,8,178,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2011,0
0.6667,33.335,88,306,hourly,Non-Hari Kerja,,2011-08-28,0,12,0.51,51.0,8,218,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2011,0
0.6818,34.089999999999996,129,431,hourly,Non-Hari Kerja,,2011-08-28,0,13,0.45,45.0,8,302,3,Musim Gugur,0.76,31.16,Cerah/Berawan Sebagian,1,0,Minggu,0.3582,23.9994,0,2011,0
0.697,34.849999999999994,157,447,hourly,Non-Hari Kerja,,2011-08-28,0,14,0.43,43.0,8,290,3,Musim Gugur,0.78,31.98,Cerah/Berawan Sebagian,1,0,Minggu,0.4179,27.999299999999998,0,2011,0
0.697,34.849999999999994,155,469,hourly,Non-Hari Kerja,,2011-08-28,0,15,0.43,43.0,8,314,3,Musim Gugur,0.78,31.98,Cerah/Berawan Sebagian,1,0,Minggu,0.3582,23.9994,0,2011,0
0.7121,35.605,196,491,hourly,Non-Hari Kerja,,2011-08-28,0,16,0.36,36.0,8,295,3,Musim Gugur,0.8,32.800000000000004,Cerah/Berawan Sebagian,1,0,Minggu,0.3881,26.0027,0,2011,0
0.6818,34.089999999999996,145,398,hourly,Non-Hari Kerja,,2011-08-28,0,17,0.4,40.0,8,253,3,Musim Gugur,0.76,31.16,Cerah/Berawan Sebagian,1,0,Minggu,0.2985,19.999499999999998,0,2011,0
0.6667,33.335,145,402,hourly,Non-Hari Kerja,,2011-08-28,0,18,0.42,42.0,8,257,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,0,Minggu,0.2239,15.001299999999999,0,2011,0
0.6667,33.335,140,387,hourly,Non-Hari Kerja,,2011-08-28,0,19,0.48,48.0,8,247,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,0,Minggu,0.1045,7.0015,0,2011,0
0.6515,32.574999999999996,64,214,hourly,Non-Hari Kerja,,2011-08-28,0,20,0.45,45.0,8,150,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,0,Minggu,0.1045,7.0015,0,2011,0
0.6212,31.06,60,186,hourly,Non-Hari Kerja,,2011-08-28,0,21,0.61,61.0,8,126,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.1343,8.9981,0,2011,0
0.6061,30.305,25,98,hourly,Non-Hari Kerja,,2011-08-28,0,22,0.69,69.0,8,73,3,Musim Gugur,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,0,Minggu,0.1045,7.0015,0,2011,0
0.5909,29.544999999999998,16,64,hourly,Non-Hari Kerja,,2011-08-28,0,23,0.73,73.0,8,48,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,0,Minggu,0.1045,7.0015,0,2011,0
0.5909,29.544999999999998,13,34,hourly,Hari Kerja,,2011-08-29,0,0,0.73,73.0,8,21,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2011,0
0.5909,29.544999999999998,5,20,hourly,Hari Kerja,,2011-08-29,0,1,0.69,69.0,8,15,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2011,0
0.5909,29.544999999999998,8,13,hourly,Hari Kerja,,2011-08-29,0,2,0.69,69.0,8,5,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.194,12.998000000000001,1,2011,0
0.5909,29.544999999999998,1,6,hourly,Hari Kerja,,2011-08-29,0,3,0.69,69.0,8,5,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1045,7.0015,1,2011,0
0.5303,26.515,0,3,hourly,Hari Kerja,,2011-08-29,0,4,0.68,68.0,8,3,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2011,0
0.5303,26.515,0,17,hourly,Hari Kerja,,2011-08-29,0,5,0.73,73.0,8,17,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2011,0
0.5303,26.515,3,102,hourly,Hari Kerja,,2011-08-29,0,6,0.73,73.0,8,99,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2011,0
0.6061,30.305,11,284,hourly,Hari Kerja,,2011-08-29,0,7,0.6,60.0,8,273,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.2239,15.001299999999999,1,2011,0
0.6212,31.06,20,404,hourly,Hari Kerja,,2011-08-29,0,8,0.57,56.99999999999999,8,384,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.2537,16.997899999999998,1,2011,0
0.6212,31.06,22,188,hourly,Hari Kerja,,2011-08-29,0,9,0.53,53.0,8,166,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.2537,16.997899999999998,1,2011,0
0.6212,31.06,42,115,hourly,Hari Kerja,,2011-08-29,0,10,0.47,47.0,8,73,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.2239,15.001299999999999,1,2011,0
0.6212,31.06,38,138,hourly,Hari Kerja,,2011-08-29,0,11,0.47,47.0,8,100,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.6364,31.819999999999997,48,207,hourly,Hari Kerja,,2011-08-29,0,12,0.44,44.0,8,159,3,Musim Gugur,0.68,27.880000000000003,Berkabut/Berawan,2,1,Senin,0.1642,11.0014,1,2011,0
0.6364,31.819999999999997,48,218,hourly,Hari Kerja,,2011-08-29,0,13,0.39,39.0,8,170,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,1,Senin,0.0,0.0,1,2011,0
0.6364,31.819999999999997,55,182,hourly,Hari Kerja,,2011-08-29,0,14,0.42,42.0,8,127,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,1,Senin,0.0,0.0,1,2011,0
0.6364,31.819999999999997,56,220,hourly,Hari Kerja,,2011-08-29,0,15,0.42,42.0,8,164,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.6515,32.574999999999996,56,282,hourly,Hari Kerja,,2011-08-29,0,16,0.42,42.0,8,226,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.6364,31.819999999999997,67,591,hourly,Hari Kerja,,2011-08-29,0,17,0.47,47.0,8,524,3,Musim Gugur,0.7,28.7,Berkabut/Berawan,2,1,Senin,0.2239,15.001299999999999,1,2011,0
0.6212,31.06,60,547,hourly,Hari Kerja,,2011-08-29,0,18,0.47,47.0,8,487,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.2537,16.997899999999998,1,2011,0
0.6212,31.06,50,367,hourly,Hari Kerja,,2011-08-29,0,19,0.47,47.0,8,317,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.2537,16.997899999999998,1,2011,0
0.6212,31.06,50,277,hourly,Hari Kerja,,2011-08-29,0,20,0.53,53.0,8,227,3,Musim Gugur,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.1642,11.0014,1,2011,0
0.6212,31.06,34,202,hourly,Hari Kerja,,2011-08-29,0,21,0.53,53.0,8,168,3,Musim Gugur,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,1,Senin,0.194,12.998000000000001,1,2011,0
0.6212,31.06,23,142,hourly,Hari Kerja,,2011-08-29,0,22,0.57,56.99999999999999,8,119,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.1343,8.9981,1,2011,0
0.6061,30.305,19,75,hourly,Hari Kerja,,2011-08-29,0,23,0.6,60.0,8,56,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,1,Senin,0.0896,6.0032,1,2011,0
0.5303,26.515,10,27,hourly,Hari Kerja,,2011-08-30,0,0,0.73,73.0,8,17,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,2,Selasa,0.1343,8.9981,1,2011,0
0.5303,26.515,6,13,hourly,Hari Kerja,,2011-08-30,0,1,0.68,68.0,8,7,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2011,0
0.5152,25.759999999999998,2,10,hourly,Hari Kerja,,2011-08-30,0,2,0.73,73.0,8,8,3,Musim Gugur,0.54,22.14,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2011,0
0.5152,25.759999999999998,2,4,hourly,Hari Kerja,,2011-08-30,0,3,0.73,73.0,8,2,3,Musim Gugur,0.54,22.14,Cerah/Berawan Sebagian,1,2,Selasa,0.194,12.998000000000001,1,2011,0
0.5,25.0,0,6,hourly,Hari Kerja,,2011-08-30,0,4,0.77,77.0,8,6,3,Musim Gugur,0.52,21.32,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2011,0
0.5,25.0,1,28,hourly,Hari Kerja,,2011-08-30,0,5,0.77,77.0,8,27,3,Musim Gugur,0.52,21.32,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2011,0
0.5152,25.759999999999998,4,119,hourly,Hari Kerja,,2011-08-30,0,6,0.73,73.0,8,115,3,Musim Gugur,0.54,22.14,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2011,0
0.5303,26.515,19,357,hourly,Hari Kerja,,2011-08-30,0,7,0.68,68.0,8,338,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,2,Selasa,0.1343,8.9981,1,2011,0
0.6212,31.06,34,493,hourly,Hari Kerja,,2011-08-30,0,8,0.57,56.99999999999999,8,459,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.1343,8.9981,1,2011,0
0.6212,31.06,38,218,hourly,Hari Kerja,,2011-08-30,0,9,0.5,50.0,8,180,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,2,Selasa,0.2239,15.001299999999999,1,2011,0
0.6364,31.819999999999997,28,137,hourly,Hari Kerja,,2011-08-30,0,10,0.39,39.0,8,109,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,2,Selasa,0.2239,15.001299999999999,1,2011,0
0.6515,32.574999999999996,60,175,hourly,Hari Kerja,,2011-08-30,0,11,0.37,37.0,8,115,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,2,Selasa,0.194,12.998000000000001,1,2011,0
0.6515,32.574999999999996,65,237,hourly,Hari Kerja,,2011-08-30,0,12,0.37,37.0,8,172,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2011,0
0.6515,32.574999999999996,59,229,hourly,Hari Kerja,,2011-08-30,0,13,0.35,35.0,8,170,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,2,Selasa,0.1045,7.0015,1,2011,0
0.6515,32.574999999999996,58,209,hourly,Hari Kerja,,2011-08-30,0,14,0.33,33.0,8,151,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2011,0
0.6515,32.574999999999996,34,196,hourly,Hari Kerja,,2011-08-30,0,15,0.35,35.0,8,162,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,2,Selasa,0.2239,15.001299999999999,1,2011,0
0.6515,32.574999999999996,42,337,hourly,Hari Kerja,,2011-08-30,0,16,0.37,37.0,8,295,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2011,0
0.6515,32.574999999999996,62,611,hourly,Hari Kerja,,2011-08-30,0,17,0.42,42.0,8,549,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,2,Selasa,0.194,12.998000000000001,1,2011,0
0.6364,31.819999999999997,60,576,hourly,Hari Kerja,,2011-08-30,0,18,0.45,45.0,8,516,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,2,Selasa,0.1642,11.0014,1,2011,0
0.6212,31.06,68,465,hourly,Hari Kerja,,2011-08-30,0,19,0.5,50.0,8,397,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2011,0
0.6212,31.06,39,298,hourly,Hari Kerja,,2011-08-30,0,20,0.5,50.0,8,259,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2011,0
0.6061,30.305,43,223,hourly,Hari Kerja,,2011-08-30,0,21,0.65,65.0,8,180,3,Musim Gugur,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,2,Selasa,0.0896,6.0032,1,2011,0
0.6061,30.305,22,143,hourly,Hari Kerja,,2011-08-30,0,22,0.61,61.0,8,121,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2011,0
0.6061,30.305,19,93,hourly,Hari Kerja,,2011-08-30,0,23,0.61,61.0,8,74,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,2,Selasa,0.0,0.0,1,2011,0
0.5909,29.544999999999998,8,32,hourly,Hari Kerja,,2011-08-31,0,0,0.69,69.0,8,24,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5909,29.544999999999998,2,15,hourly,Hari Kerja,,2011-08-31,0,1,0.69,69.0,8,13,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5303,26.515,1,6,hourly,Hari Kerja,,2011-08-31,0,2,0.73,73.0,8,5,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5303,26.515,2,6,hourly,Hari Kerja,,2011-08-31,0,3,0.78,78.0,8,4,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5303,26.515,0,5,hourly,Hari Kerja,,2011-08-31,0,4,0.73,73.0,8,5,3,Musim Gugur,0.56,22.96,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5152,25.759999999999998,2,27,hourly,Hari Kerja,,2011-08-31,0,5,0.83,83.0,8,25,3,Musim Gugur,0.54,22.14,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2011,0
0.5152,25.759999999999998,4,111,hourly,Hari Kerja,,2011-08-31,0,6,0.77,77.0,8,107,3,Musim Gugur,0.54,22.14,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5758,28.79,12,328,hourly,Hari Kerja,,2011-08-31,0,7,0.78,78.0,8,316,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.6061,30.305,27,467,hourly,Hari Kerja,,2011-08-31,0,8,0.69,69.0,8,440,3,Musim Gugur,0.62,25.419999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.6061,30.305,27,244,hourly,Hari Kerja,,2011-08-31,0,9,0.69,69.0,8,217,3,Musim Gugur,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2011,0
0.6364,31.819999999999997,33,138,hourly,Hari Kerja,,2011-08-31,0,10,0.45,45.0,8,105,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,3,Rabu,0.1045,7.0015,1,2011,0
0.6515,32.574999999999996,28,171,hourly,Hari Kerja,,2011-08-31,0,11,0.42,42.0,8,143,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6667,33.335,68,260,hourly,Hari Kerja,,2011-08-31,0,12,0.43,43.0,8,192,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6515,32.574999999999996,39,221,hourly,Hari Kerja,,2011-08-31,0,13,0.37,37.0,8,182,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.1045,7.0015,1,2011,0
0.6515,32.574999999999996,48,196,hourly,Hari Kerja,,2011-08-31,0,14,0.4,40.0,8,148,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6515,32.574999999999996,34,172,hourly,Hari Kerja,,2011-08-31,0,15,0.4,40.0,8,138,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6667,33.335,46,309,hourly,Hari Kerja,,2011-08-31,0,16,0.42,42.0,8,263,3,Musim Gugur,0.74,30.34,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6515,32.574999999999996,83,608,hourly,Hari Kerja,,2011-08-31,0,17,0.45,45.0,8,525,3,Musim Gugur,0.72,29.52,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6515,32.574999999999996,70,565,hourly,Hari Kerja,,2011-08-31,0,18,0.51,51.0,8,495,3,Musim Gugur,0.7,28.7,Cerah/Berawan Sebagian,1,3,Rabu,0.2239,15.001299999999999,1,2011,0
0.7727,38.635000000000005,53,446,hourly,Hari Kerja,,2011-08-31,0,19,0.47,47.0,8,393,3,Musim Gugur,0.84,34.44,Cerah/Berawan Sebagian,1,3,Rabu,0.2537,16.997899999999998,1,2011,0
0.6212,31.06,30,289,hourly,Hari Kerja,,2011-08-31,0,20,0.57,56.99999999999999,8,259,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.1343,8.9981,1,2011,0
0.6212,31.06,27,201,hourly,Hari Kerja,,2011-08-31,0,21,0.61,61.0,8,174,3,Musim Gugur,0.66,27.060000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.0896,6.0032,1,2011,0
0.6061,30.305,20,157,hourly,Hari Kerja,,2011-08-31,0,22,0.69,69.0,8,137,3,Musim Gugur,0.64,26.240000000000002,Cerah/Berawan Sebagian,1,3,Rabu,0.0,0.0,1,2011,0
0.5758,28.79,24,84,hourly,Hari Kerja,,2011-08-31,0,23,0.78,78.0,8,60,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,3,Rabu,0.1045,7.0015,1,2011,0
0.5758,28.79,18,51,hourly,Hari Kerja,,2011-09-01,0,0,0.78,78.0,9,33,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.1045,7.0015,1,2011,0
0.5909,29.544999999999998,7,21,hourly,Hari Kerja,,2011-09-01,0,1,0.73,73.0,9,14,3,Musim Gugur,0.6,24.599999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.0896,6.0032,1,2011,0
0.5455,27.275,14,25,hourly,Hari Kerja,,2011-09-01,0,2,0.78,78.0,9,11,3,Musim Gugur,0.58,23.779999999999998,Cerah/Berawan Sebagian,1,4,Kamis,0.0896,6.0032,1,2011,0
